,Carbon source 1 (category),Carbon source 1 (g/L),Carbon source 1 heat of combustion (kJ/mol),Carbon source 1 heat of combustion (kJ/g),Carbon source 2 (category),Carbon source 2 (g/L),Carbon source 2 heat of combustion (kJ/mol),Carbon source 2 heat of combustion (kJ/g),Product class,Product Gibbs energy of formation in Equilibrator,Number of carbon atoms in the product,Number of hydrogen atoms in the product,Number of oxygen atoms in the product,MW of product (g/mol),Fermentation time (h),Pathway enzymatic steps,ATP cost,NADH or NADPH cost,Reactor type,Cultivation volume (L),Medium type,Temperature,pH,Estimation of N2 levels,Genes modified,Genes deleted,Genes overexpressed,Heterologous genes,plot
1806,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.20178132053602293,0.02564102564102564,0.040236249538575124,0.09523809523809523,0.0689893066574681,0.1565217391304348,0.07142857142857142,0.0,0.0,0.25,0.007770007770007771,1.0,0.7999999999999999,0.5825242718446602,0.6666666666666666,0.045454545454545456,0.1111111111111111,0.06666666666666667,0.0,1.0
3108,0.0,0.322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.5405779124387418,0.3589743589743589,0.4093761535622001,0.0,0.2345636426353915,0.43478260869565216,0.46428571428571425,0.75,0.3757828810020877,0.75,0.007770007770007771,1.0,0.8571428571428571,0.4854368932038835,1.0,0.4545454545454546,0.7777777777777777,0.06666666666666667,0.1875,3.0
793,0.023255813953488372,0.024154589371980676,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.14704028305915368,0.07692307692307693,0.07715023994093761,0.19047619047619047,0.13567896975968724,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.5825242718446602,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,1.0
872,0.023255813953488372,0.05636070853462158,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.1825243508144051,0.12820512820512822,0.22480620155038764,0.2857142857142857,0.20926756352765322,0.20869565217391306,0.07142857142857142,0.0,0.04175365344467641,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.2222222222222222,0.06666666666666667,0.0625,7.0
4143,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.052173913043478265,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.4368932038834951,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
4474,0.023255813953488372,0.1610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1019,0.03488372093023256,0.01610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0
648,0.023255813953488372,0.01610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.20178132053602293,0.02564102564102564,0.040236249538575124,0.09523809523809523,0.0689893066574681,0.2608695652173913,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,1.0
2651,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.5555555555555556,0.564166175244525,0.43589743589743585,0.6677740863787376,0.047619047619047616,0.3104518799586064,0.20869565217391306,0.3571428571428571,0.375,0.3966597077244259,0.0,0.00038850038850038855,0.0,0.8571428571428571,0.0,0.3333333333333333,0.13636363636363635,0.1111111111111111,0.0,0.1875,6.0
337,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.20869565217391306,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,7.770007770007771e-05,0.0,0.7999999999999999,0.0,0.6666666666666666,0.045454545454545456,0.0,0.13333333333333333,0.0625,9.0
3088,0.9534883720930232,0.0010144927536231885,0.004325305682890334,0.4658753709198812,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.10434782608695653,0.42857142857142855,0.9749999999999999,1.0,0.0,0.0015540015540015542,0.0,0.7714285714285714,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
2041,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.36319824308111515,0.3589743589743589,0.4093761535622001,0.0,0.2345636426353915,0.2608695652173913,0.3571428571428571,0.375,0.14613778705636743,0.0,0.00023310023310023313,1.0,0.8571428571428571,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0625,3.0
1200,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.2002765520466885,0.7435897435897435,0.8523440383905501,0.14285714285714285,0.5243187305967575,0.2608695652173913,0.46428571428571425,0.75,0.3757828810020877,0.0,0.00023310023310023313,1.0,0.8571428571428571,0.0,0.6666666666666666,0.18181818181818182,0.0,0.2,0.1875,4.0
803,0.023255813953488372,0.024154589371980676,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.14704028305915368,0.07692307692307693,0.07715023994093761,0.19047619047619047,0.13567896975968724,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.5825242718446602,1.0,0.0,0.1111111111111111,0.0,0.0,1.0
3366,0.0,0.08051529790660225,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.058075929804583426,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.43695652173913047,0.07142857142857142,0.0,0.020876826722338204,0.75,0.0271950271950272,1.0,0.8571428571428571,0.0,1.0,0.13636363636363635,0.0,0.0,0.25,1.0
4274,0.9767441860465116,0.03510466988727858,0.32269915847859026,0.34421364985163194,0.0,0.0,0.0,0.0,0.0,0.058075929804583426,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.10434782608695653,0.0,0.0,0.020876826722338204,0.0,0.0007770007770007771,0.0,1.0,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1840,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.5555555555555556,0.30400390426418855,0.07692307692307693,0.1509782207456626,0.047619047619047616,0.08508681154421065,0.052173913043478265,0.21428571428571427,0.041666666666666664,0.10438413361169102,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.3333333333333333,0.045454545454545456,0.1111111111111111,0.06666666666666667,0.0,6.0
1117,0.023255813953488372,0.024154589371980676,0.007495068093663333,0.34718100890207715,0.06521739130434782,0.0125,0.17759714563866436,0.2653846153846154,0.2222222222222222,0.42127417288569863,0.23076923076923075,0.2617201919527501,0.0,0.15637576175692766,0.20869565217391306,0.3571428571428571,0.25,0.10438413361169102,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.13636363636363635,0.0,0.2,0.125,3.0
4553,0.20930232558139533,0.040257648953301126,0.32269915847859026,0.9999999999999999,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.10434782608695653,0.42857142857142855,0.9749999999999999,1.0,0.75,0.031080031080031083,0.0,0.7999999999999999,0.4854368932038835,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
1854,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.9405819793806048,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.20869565217391306,0.46428571428571425,1.0,0.4384133611691023,0.0,0.00015540015540015543,0.0,0.7999999999999999,0.6310679611650485,0.6666666666666666,0.09090909090909091,0.0,0.06666666666666667,0.125,4.0
3046,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.4307704821359579,0.30769230769230765,0.33554817275747506,0.047619047619047616,0.2207657813038979,0.6260869565217392,0.5,1.0,0.4384133611691023,0.0,0.00015540015540015543,1.0,0.5714285714285714,0.0,0.6666666666666666,0.5,0.2222222222222222,0.4666666666666667,0.1875,3.0
2696,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.3652173913043478,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.5,0.7999999999999999,0.5825242718446602,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
1228,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,4.0
4332,0.9767441860465116,0.03510466988727858,0.32269915847859026,0.34421364985163194,0.5217391304347826,0.08333333333333333,0.5030966224238944,0.4230769230769231,0.0,0.056672834861825644,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.10434782608695653,0.0,0.0,0.020876826722338204,0.0,0.0007770007770007771,0.0,0.5714285714285714,0.5339805825242718,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
3785,0.0,0.04911433172302738,0.018402920069761457,0.2753709198813056,0.15217391304347827,0.19833333333333333,0.20923945398132776,0.41025641025641024,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.10434782608695653,0.42857142857142855,0.9749999999999999,1.0,1.0,3.885003885003886e-06,0.0,0.7999999999999999,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
3154,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.3652173913043478,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00038850038850038855,0.5,0.7999999999999999,0.0,1.0,0.2272727272727273,0.5555555555555556,0.0,0.0625,2.0
1231,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,4.0
4189,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.17391304347826086,0.20833333333333334,0.25106590447832106,0.41025641025641024,0.0,0.058075929804583426,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.1565217391304348,0.0,0.0,0.020876826722338204,0.25,0.015540015540015542,0.0,0.8571428571428571,0.6601941747572815,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
774,0.023255813953488372,0.4498121309715515,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.25434782608695655,0.0,0.0,0.020876826722338204,0.75,0.004662004662004662,0.0,0.7999999999999999,0.36893203883495146,0.6666666666666666,0.0,0.0,0.06666666666666667,0.0,1.0
785,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.14704028305915368,0.07692307692307693,0.07715023994093761,0.19047619047619047,0.13567896975968724,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.5825242718446602,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,1.0
3435,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.17391304347826086,0.20833333333333334,0.25106590447832106,0.41025641025641024,1.0,0.23744840067511236,0.0,0.0,0.024285714285714285,0.0,0.28695652173913044,0.0,0.0,0.020876826722338204,0.25,0.015540015540015542,0.0,0.7999999999999999,0.0,0.3333333333333333,0.09090909090909091,0.0,0.0,0.1875,10.0
3441,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.17391304347826086,0.20833333333333334,0.25106590447832106,0.41025641025641024,0.6666666666666665,0.1825243508144051,0.12820512820512822,0.22480620155038764,0.2857142857142857,0.20926756352765322,0.28695652173913044,0.07142857142857142,0.0,0.04175365344467641,0.25,0.015540015540015542,0.0,0.7999999999999999,0.0,0.3333333333333333,0.09090909090909091,0.0,0.0,0.1875,7.0
4308,0.9767441860465116,0.03510466988727858,0.32269915847859026,0.34421364985163194,0.5217391304347826,0.08333333333333333,0.5030966224238944,0.4230769230769231,0.0,0.058075929804583426,0.12820512820512822,0.11406423034330013,0.3333333333333333,0.2207657813038979,0.10434782608695653,0.0,0.0,0.020876826722338204,0.0,0.0007770007770007771,0.0,0.5714285714285714,0.5339805825242718,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
3961,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.3130434782608696,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.4368932038834951,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
1890,0.0,0.040257648953301126,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.1111111111111111,0.5412286231368324,0.4871794871794871,0.5570321151716501,0.09523809523809523,0.3495458203978383,0.1565217391304348,0.46428571428571425,0.375,0.4592901878914405,0.0,0.0007770007770007771,1.0,0.8571428571428571,0.33980582524271846,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,2.0
3107,0.0,0.04830917874396135,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.5405779124387418,0.3589743589743589,0.4093761535622001,0.0,0.2345636426353915,0.1565217391304348,0.46428571428571425,0.75,0.3757828810020877,0.0,0.00038850038850038855,0.0,0.8571428571428571,0.4854368932038835,1.0,0.5454545454545454,1.0,0.06666666666666667,0.1875,3.0
131,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.9405819793806048,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.1565217391304348,0.46428571428571425,1.0,0.4384133611691023,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.06666666666666667,0.125,4.0
1841,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.5555555555555556,0.30400390426418855,0.07692307692307693,0.1509782207456626,0.047619047619047616,0.08508681154421065,0.052173913043478265,0.21428571428571427,0.041666666666666664,0.10438413361169102,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.3333333333333333,0.045454545454545456,0.1111111111111111,0.06666666666666667,0.0,6.0
4156,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.052173913043478265,0.0,0.0,0.020876826722338204,0.25,0.023310023310023312,0.0,0.7999999999999999,0.4368932038834951,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
2483,0.0,0.0644122383252818,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.8917990117331274,0.9999999999999999,1.0000000000000002,0.047619047619047616,0.6347016212487064,0.1565217391304348,0.5,1.0,0.4801670146137787,1.0,2.3310023310023313e-05,1.0,0.8571428571428571,0.0,0.6666666666666666,0.3181818181818182,0.0,0.2,0.375,4.0
1761,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.42127417288569863,0.23076923076923075,0.2617201919527501,0.0,0.15637576175692766,0.2608695652173913,0.3214285714285714,0.25,0.10438413361169102,0.0,0.0007770007770007771,1.0,0.5714285714285714,0.558252427184466,0.6666666666666666,0.045454545454545456,0.0,0.06666666666666667,0.0625,3.0
578,0.0,0.008051529790660225,0.018402920069761457,0.2753709198813056,0.043478260869565216,0.041666666666666664,0.14833560386102626,0.4615384615384615,0.3333333333333333,0.9405819793806048,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.20869565217391306,0.46428571428571425,1.0,0.4384133611691023,0.0,0.00015540015540015543,1.0,0.7999999999999999,0.0,0.6666666666666666,0.13636363636363635,0.0,0.26666666666666666,0.125,4.0
3900,0.023255813953488372,0.1610305958132045,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.2608695652173913,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,0.0,0.8571428571428571,0.2912621359223301,0.3333333333333333,0.0,0.0,0.0,0.0,7.0
2591,0.0,0.024154589371980676,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.20869565217391306,0.42857142857142855,1.0,0.4384133611691023,0.0,0.00038850038850038855,0.5,0.8571428571428571,0.5339805825242718,0.3333333333333333,0.13636363636363635,0.0,0.13333333333333333,0.1875,4.0
430,0.09302325581395349,0.015780998389694042,0.0027761629292188048,0.2032640949554896,0.0,0.0,0.0,0.0,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.20869565217391306,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,7.770007770007771e-05,0.5,0.7999999999999999,0.0,0.6666666666666666,0.18181818181818182,0.0,0.3333333333333333,0.0625,9.0
1257,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.13636363636363635,0.0,0.0,0.25,4.0
2529,0.0,0.04830917874396135,0.018402920069761457,0.2753709198813056,0.17391304347826086,0.25,0.25106590447832106,0.41025641025641024,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.3652173913043478,0.42857142857142855,0.9749999999999999,1.0,0.0,0.00038850038850038855,0.5,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,2.0
344,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.8888888888888888,0.2229294182239665,0.12820512820512822,0.07715023994093761,0.14285714285714285,0.14487754398068298,0.20869565217391306,0.07142857142857142,0.08333333333333333,0.020876826722338204,0.0,7.770007770007771e-05,0.0,0.7999999999999999,0.0,0.6666666666666666,0.18181818181818182,0.0,0.3333333333333333,0.0625,9.0
4396,0.4418604651162791,0.004428341384863124,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23744840067511236,0.0,0.0,0.024285714285714285,0.0,0.06086956521739131,0.0,0.0,0.020876826722338204,1.0,1.5540015540015543e-05,0.5,0.7999999999999999,0.6601941747572815,0.3333333333333333,0.2272727272727273,0.1111111111111111,0.0,0.3125,10.0
3255,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.9999999999999999,1.0000000000000002,0.0,0.616304472806715,0.052173913043478265,0.42857142857142855,1.0,0.4384133611691023,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.5825242718446602,1.0,0.3181818181818182,0.2222222222222222,0.13333333333333333,0.25,4.0
2786,0.023255813953488372,0.08051529790660225,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.1825243508144051,0.12820512820512822,0.22480620155038764,0.2857142857142857,0.20926756352765322,0.3652173913043478,0.07142857142857142,0.0,0.04175365344467641,0.0,0.00038850038850038855,0.5,0.7999999999999999,0.5825242718446602,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,7.0
1956,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.4444444444444445,0.2176830632206113,0.3589743589743589,0.18789221114802512,0.23809523809523808,0.3127515235138553,0.3130434782608696,0.3571428571428571,0.20833333333333331,0.04175365344467641,0.0,0.00019425019425019428,0.5,0.8571428571428571,0.4368932038834951,0.6666666666666666,0.2272727272727273,0.0,0.2,0.25,5.0
1695,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.2160969558940155,0.12820512820512822,0.18789221114802512,0.19047619047619047,0.1701736230884213,0.20869565217391306,0.10714285714285714,0.0,0.06263048016701461,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.06666666666666667,0.125,1.0
1240,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.3333333333333333,0.32899526201272955,0.7435897435897435,0.8892580287929126,0.09523809523809523,0.5082212257100149,0.3652173913043478,0.46428571428571425,0.75,0.33402922755741127,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,4.0
853,0.023255813953488372,0.05636070853462158,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.20869565217391306,0.07142857142857142,0.0,0.0,0.0,0.00038850038850038855,1.0,0.7999999999999999,0.0,0.6666666666666666,0.045454545454545456,0.2222222222222222,0.0,0.0,7.0
4459,0.20930232558139533,0.010466988727858293,0.32269915847859026,0.9999999999999999,0.043478260869565216,0.041666666666666664,0.14833560386102626,0.4615384615384615,1.0,0.23744840067511236,0.0,0.0,0.024285714285714285,0.0,0.25,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.6310679611650485,0.3333333333333333,0.0,0.0,0.0,0.0,10.0
1339,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.13043478260869565,0.008333333333333333,0.12238837501256043,0.7615384615384615,0.2222222222222222,0.43583382475547516,0.30769230769230765,0.33554817275747506,0.047619047619047616,0.2207657813038979,0.2608695652173913,0.5,1.0,0.4384133611691023,0.0,0.00019425019425019428,1.0,0.8571428571428571,0.0,0.6666666666666666,0.5909090909090909,0.0,0.6666666666666666,0.375,3.0
3936,0.0,0.024154589371980676,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,1.0,0.23744840067511236,0.0,0.0,0.024285714285714285,0.0,0.052173913043478265,0.0,0.0,0.020876826722338204,0.0,0.0007770007770007771,0.0,0.8571428571428571,0.4242718446601942,0.3333333333333333,0.0,0.0,0.0,0.0,10.0
927,0.023255813953488372,0.0644122383252818,0.007495068093663333,0.34718100890207715,0.0,0.0,0.0,0.0,0.0,0.12420440449803771,0.10256410256410256,0.07715023994093761,0.23809523809523808,0.16787397953317235,0.2608695652173913,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,0.0,0.7999999999999999,0.5339805825242718,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
4596,0.023255813953488372,0.01610305958132045,0.007495068093663333,0.34718100890207715,0.9130434782608695,0.025,0.13653003907423072,0.5358974358974359,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.10434782608695653,0.42857142857142855,0.9749999999999999,1.0,0.0,0.0015540015540015542,0.0,0.7714285714285714,0.5825242718446602,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
2851,0.4418604651162791,0.1610305958132045,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.17573255790308479,0.07692307692307693,0.1509782207456626,0.19047619047619047,0.1402782568701851,0.5217391304347826,0.07142857142857142,0.0,0.0,0.75,0.015540015540015542,0.0,0.8571428571428571,0.4854368932038835,0.3333333333333333,0.0,0.0,0.0,0.0625,7.0
3277,0.0,0.08051529790660225,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.1815076153486386,0.05128205128205129,0.040236249538575124,0.14285714285714285,0.1011843164309532,0.20869565217391306,0.0,0.0,0.020876826722338204,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.6796116504854369,1.0,0.045454545454545456,0.0,0.0,0.125,1.0
4418,0.0,0.0322061191626409,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.24566362323850582,0.20512820512820512,0.09560723514211888,0.14285714285714285,0.1874209497527883,0.2608695652173913,0.3571428571428571,0.375,0.3966597077244259,0.0,0.00023310023310023313,0.0,0.8571428571428571,0.0,1.0,0.0,0.6666666666666666,0.7333333333333333,0.0,1.0
3073,0.9534883720930232,0.002818035426731079,0.004325305682890334,0.4658753709198812,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.058695652173913045,0.42857142857142855,0.9749999999999999,1.0,0.0,0.0015540015540015542,0.0,0.7714285714285714,0.5825242718446602,0.6666666666666666,0.0,0.0,0.0,0.0,2.0
1715,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.2222222222222222,0.8227220041889501,0.3589743589743589,0.4093761535622001,0.0,0.2345636426353915,0.2608695652173913,0.3571428571428571,0.75,0.27139874739039666,0.0,0.00038850038850038855,1.0,0.8571428571428571,0.0,0.6666666666666666,0.36363636363636365,0.0,0.4,0.1875,3.0
2036,0.9534883720930232,0.040257648953301126,0.004325305682890334,0.4658753709198812,0.0,0.0,0.0,0.0,0.1111111111111111,0.20893913821501925,0.4256410256410256,0.5902547065337763,0.09523809523809523,1.0,0.5739130434782609,0.42857142857142855,0.9749999999999999,1.0,0.0,0.0007770007770007771,1.0,0.7999999999999999,0.6796116504854369,0.3333333333333333,0.0,0.0,0.0,0.0,2.0
4103,0.0,0.01610305958132045,0.018402920069761457,0.2753709198813056,0.0,0.0,0.0,0.0,0.0,0.4577139719787706,0.28205128205128205,0.2617201919527501,0.19047619047619047,0.25756007818788085,0.20869565217391306,0.3571428571428571,0.375,0.3966597077244259,0.0,0.00023310023310023313,0.0,0.8571428571428571,0.0,0.6666666666666666,0.09090909090909091,0.0,0.0,0.1875,1.0
